Spectrum 1,04/19/2025 16:37:35
[Global Parameters]
Video Bandwidth Enable,true,
Video Bandwidth,100,Hz
Video Bandwidth,1000,Hz
VBW AnalysisLength Option,Auto,

[Trace Parameters]
Trace 1
Selected,true,
,false,
Trace Description,Trace 1,
,false,
Function,Average,
Detection,Average,


[Trace Parameters]
Spectrogram Trace
Selected,false,
,false,
Trace Description,Spectrogram Trace,
,false,


[Results]
Marker Power ENBW,105.49698059079293,Hz,-0.011744571428571429,0.023489142857142858
Noise Marker Offset,-20.232400299510338,dB,-0.011744571428571429,0.023489142857142858
Actual RBW,99.999994900503381,Hz,-0.011744571428571429,0.023489142857142858
Spectrum Segments,2,,-0.011744571428571429,0.023489142857142858

[Traces]
[Trace]
Trace 1,,dBW,-0.011744571428571429,0.023489142857142858
NumberPoints,801
XStart,2424600000,Hz
XStop,2425400000,Hz
-143.1033935546875,2424600000
-143.09880065917969,2424601000
-143.55299377441406,2424602000
-143.82090759277344,2424603000
-143.32969665527344,2424604000
-143.42919921875,2424605000
-143.42709350585938,2424606000
-143.48539733886719,2424607000
-143.4945068359375,2424608000
-143.57200622558594,2424609000
-143.8262939453125,2424610000
-143.56019592285156,2424611000
-143.414306640625,2424612000
-143.29800415039063,2424613000
-143.18609619140625,2424614000
-143.20559692382813,2424615000
-143.28390502929688,2424616000
-143.62409973144531,2424617000
-142.75480651855469,2424618000
-143.11749267578125,2424619000
-143.5115966796875,2424620000
-142.50430297851563,2424621000
-143.53750610351563,2424622000
-143.50849914550781,2424623000
-143.36540222167969,2424624000
-142.99789428710938,2424625000
-143.26620483398438,2424626000
-143.98330688476563,2424627000
-143.39500427246094,2424628000
-143.0447998046875,2424629000
-143.97050476074219,2424630000
-143.73590087890625,2424631000
-143.47039794921875,2424632000
-143.4259033203125,2424633000
-143.12530517578125,2424634000
-142.11369323730469,2424635000
-143.33770751953125,2424636000
-142.65379333496094,2424637000
-142.5072021484375,2424638000
-142.82919311523438,2424639000
-143.09530639648438,2424640000
-143.14559936523438,2424641000
-142.89250183105469,2424642000
-143.27760314941406,2424643000
-143.35679626464844,2424644000
-143.01190185546875,2424645000
-143.07159423828125,2424646000
-142.19999694824219,2424647000
-141.51730346679688,2424648000
-141.21299743652344,2424649000
-140.09469604492188,2424650000
-139.13929748535156,2424651000
-139.08009338378906,2424652000
-137.88389587402344,2424653000
-135.49549865722656,2424654000
-134.04170227050781,2424655000
-132.64599609375,2424656000
-133.20550537109375,2424657000
-134.25630187988281,2424658000
-136.26409912109375,2424659000
-138.506103515625,2424660000
-140.55760192871094,2424661000
-140.91079711914063,2424662000
-141.906494140625,2424663000
-142.08770751953125,2424664000
-141.09800720214844,2424665000
-140.29670715332031,2424666000
-138.75379943847656,2424667000
-138.13690185546875,2424668000
-135.73159790039063,2424669000
-134.45050048828125,2424670000
-134.726806640625,2424671000
-133.84060668945313,2424672000
-133.9154052734375,2424673000
-133.00950622558594,2424674000
-133.41310119628906,2424675000
-133.07080078125,2424676000
-134.4425048828125,2424677000
-135.36729431152344,2424678000
-135.70829772949219,2424679000
-136.60699462890625,2424680000
-138.36909484863281,2424681000
-140.15299987792969,2424682000
-141.27510070800781,2424683000
-140.36990356445313,2424684000
-139.55180358886719,2424685000
-136.88139343261719,2424686000
-134.29159545898438,2424687000
-133.29319763183594,2424688000
-133.40789794921875,2424689000
-133.44349670410156,2424690000
-131.92720031738281,2424691000
-132.29910278320313,2424692000
-133.32310485839844,2424693000
-132.55029296875,2424694000
-132.11300659179688,2424695000
-133.97300720214844,2424696000
-135.46519470214844,2424697000
-136.16920471191406,2424698000
-137.53950500488281,2424699000
-139.65969848632813,2424700000
-140.97410583496094,2424701000
-140.63710021972656,2424702000
-140.53469848632813,2424703000
-138.76429748535156,2424704000
-136.34330749511719,2424705000
-135.10389709472656,2424706000
-133.57510375976563,2424707000
-132.18800354003906,2424708000
-132.52130126953125,2424709000
-132.84620666503906,2424710000
-131.04939270019531,2424711000
-131.25529479980469,2424712000
-131.98469543457031,2424713000
-132.43989562988281,2424714000
-130.46629333496094,2424715000
-131.18670654296875,2424716000
-132.72439575195313,2424717000
-135.18690490722656,2424718000
-137.87959289550781,2424719000
-138.74580383300781,2424720000
-140.36509704589844,2424721000
-141.32229614257813,2424722000
-139.98159790039063,2424723000
-137.80949401855469,2424724000
-133.99589538574219,2424725000
-130.96200561523438,2424726000
-131.29679870605469,2424727000
-131.95530700683594,2424728000
-132.235107421875,2424729000
-131.20460510253906,2424730000
-130.45700073242188,2424731000
-131.96580505371094,2424732000
-131.44380187988281,2424733000
-129.40814208984375,2424734000
-128.62286376953125,2424735000
-128.68452453613281,2424736000
-130.38870239257813,2424737000
-133.23570251464844,2424738000
-136.26519775390625,2424739000
-138.65809631347656,2424740000
-140.89830017089844,2424741000
-140.19650268554688,2424742000
-138.98899841308594,2424743000
-136.85499572753906,2424744000
-135.914306640625,2424745000
-134.09219360351563,2424746000
-133.64329528808594,2424747000
-132.54660034179688,2424748000
-131.32330322265625,2424749000
-130.73489379882813,2424750000
-131.62289428710938,2424751000
-131.08509826660156,2424752000
-132.08380126953125,2424753000
-131.86590576171875,2424754000
-132.72459411621094,2424755000
-133.31129455566406,2424756000
-135.01809692382813,2424757000
-136.80909729003906,2424758000
-138.00030517578125,2424759000
-139.70269775390625,2424760000
-139.71560668945313,2424761000
-138.21659851074219,2424762000
-137.21060180664063,2424763000
-136.493896484375,2424764000
-134.86689758300781,2424765000
-132.00929260253906,2424766000
-129.34602355957031,2424767000
-129.11097717285156,2424768000
-130.35060119628906,2424769000
-130.70669555664063,2424770000
-130.33729553222656,2424771000
-131.04530334472656,2424772000
-132.443603515625,2424773000
-132.13409423828125,2424774000
-132.57499694824219,2424775000
-134.62480163574219,2424776000
-137.13580322265625,2424777000
-138.22929382324219,2424778000
-139.17410278320313,2424779000
-138.88200378417969,2424780000
-137.58740234375,2424781000
-135.89289855957031,2424782000
-134.20970153808594,2424783000
-132.59249877929688,2424784000
-131.3883056640625,2424785000
-130.29220581054688,2424786000
-129.45559692382813,2424787000
-128.53208923339844,2424788000
-129.52813720703125,2424789000
-130.20039367675781,2424790000
-129.26654052734375,2424791000
-129.81863403320313,2424792000
-130.92680358886719,2424793000
-131.9114990234375,2424794000
-131.11390686035156,2424795000
-132.38310241699219,2424796000
-134.97599792480469,2424797000
-137.67790222167969,2424798000
-138.78219604492188,2424799000
-138.78590393066406,2424800000
-136.25070190429688,2424801000
-134.42660522460938,2424802000
-132.83189392089844,2424803000
-131.34579467773438,2424804000
-127.77324676513672,2424805000
-125.48148345947266,2424806000
-126.40699005126953,2424807000
-127.81111145019531,2424808000
-128.90655517578125,2424809000
-128.49165344238281,2424810000
-127.77942657470703,2424811000
-129.90800476074219,2424812000
-130.24909973144531,2424813000
-128.670166015625,2424814000
-129.25251770019531,2424815000
-130.18009948730469,2424816000
-133.09620666503906,2424817000
-136.82150268554688,2424818000
-137.98489379882813,2424819000
-136.15130615234375,2424820000
-134.71769714355469,2424821000
-132.25270080566406,2424822000
-130.97300720214844,2424823000
-129.53652954101563,2424824000
-129.96446228027344,2424825000
-128.3800048828125,2424826000
-128.91897583007813,2424827000
-128.27720642089844,2424828000
-127.64491271972656,2424829000
-127.49559783935547,2424830000
-128.80430603027344,2424831000
-128.94308471679688,2424832000
-130.3125,2424833000
-131.09210205078125,2424834000
-132.42410278320313,2424835000
-133.84779357910156,2424836000
-135.71879577636719,2424837000
-135.83749389648438,2424838000
-134.80729675292969,2424839000
-133.80560302734375,2424840000
-131.87579345703125,2424841000
-130.06570434570313,2424842000
-128.84182739257813,2424843000
-128.42158508300781,2424844000
-128.41517639160156,2424845000
-126.19271850585938,2424846000
-123.90737915039063,2424847000
-124.46790313720703,2424848000
-126.39550018310547,2424849000
-127.02324676513672,2424850000
-127.68289184570313,2424851000
-128.70927429199219,2424852000
-130.44749450683594,2424853000
-131.87449645996094,2424854000
-132.98420715332031,2424855000
-133.82899475097656,2424856000
-132.91220092773438,2424857000
-131.17190551757813,2424858000
-129.82945251464844,2424859000
-128.78338623046875,2424860000
-127.03262329101563,2424861000
-125.44365692138672,2424862000
-124.78814697265625,2424863000
-124.28217315673828,2424864000
-122.71013641357422,2424865000
-122.34519958496094,2424866000
-122.34947967529297,2424867000
-122.03594207763672,2424868000
-123.94407653808594,2424869000
-124.54860687255859,2424870000
-124.33682250976563,2424871000
-125.56170654296875,2424872000
-127.52417755126953,2424873000
-128.89100646972656,2424874000
-129.91171264648438,2424875000
-130.95140075683594,2424876000
-131.06900024414063,2424877000
-130.05520629882813,2424878000
-129.20315551757813,2424879000
-126.73098754882813,2424880000
-124.91005706787109,2424881000
-123.72315979003906,2424882000
-123.41375732421875,2424883000
-122.04345703125,2424884000
-118.9539794921875,2424885000
-117.43521118164063,2424886000
-118.63491058349609,2424887000
-120.99253082275391,2424888000
-122.54860687255859,2424889000
-123.2525634765625,2424890000
-123.60308074951172,2424891000
-126.9974365234375,2424892000
-127.56672668457031,2424893000
-129.414306640625,2424894000
-129.04156494140625,2424895000
-124.78170013427734,2424896000
-121.77626037597656,2424897000
-119.94898986816406,2424898000
-118.59880828857422,2424899000
-118.83064270019531,2424900000
-119.09020233154297,2424901000
-117.68245697021484,2424902000
-117.08011627197266,2424903000
-116.50348663330078,2424904000
-118.06597900390625,2424905000
-117.33704376220703,2424906000
-118.64247131347656,2424907000
-119.7071533203125,2424908000
-120.92536926269531,2424909000
-124.16840362548828,2424910000
-128.51741027832031,2424911000
-124.78253936767578,2424912000
-120.02317810058594,2424913000
-115.28688049316406,2424914000
-112.62798309326172,2424915000
-109.74297332763672,2424916000
-108.56360626220703,2424917000
-106.98171997070313,2424918000
-104.36815643310547,2424919000
-103.00237274169922,2424920000
-101.37991333007813,2424921000
-100.52557373046875,2424922000
-99.494033813476563,2424923000
-98.751167297363281,2424924000
-98.2883529663086,2424925000
-95.522041320800781,2424926000
-93.080482482910156,2424927000
-92.582710266113281,2424928000
-93.6006088256836,2424929000
-93.397010803222656,2424930000
-92.353103637695313,2424931000
-92.293052673339844,2424932000
-92.723823547363281,2424933000
-91.136703491210938,2424934000
-90.204742431640625,2424935000
-90.866928100585938,2424936000
-91.490127563476563,2424937000
-90.364250183105469,2424938000
-90.2854995727539,2424939000
-91.254043579101563,2424940000
-90.799308776855469,2424941000
-89.942192077636719,2424942000
-89.7712173461914,2424943000
-89.5714111328125,2424944000
-88.515777587890625,2424945000
-88.175590515136719,2424946000
-88.0522232055664,2424947000
-87.335731506347656,2424948000
-88.905838012695313,2424949000
-89.349418640136719,2424950000
-88.254791259765625,2424951000
-88.342269897460938,2424952000
-88.883583068847656,2424953000
-89.187957763671875,2424954000
-86.569000244140625,2424955000
-86.457588195800781,2424956000
-86.76080322265625,2424957000
-88.201179504394531,2424958000
-88.986129760742188,2424959000
-88.778999328613281,2424960000
-88.453132629394531,2424961000
-88.31182861328125,2424962000
-88.826171875,2424963000
-87.880607604980469,2424964000
-85.232528686523438,2424965000
-83.828041076660156,2424966000
-85.346870422363281,2424967000
-87.56561279296875,2424968000
-88.9060287475586,2424969000
-88.323410034179688,2424970000
-87.481269836425781,2424971000
-89.08721923828125,2424972000
-88.626983642578125,2424973000
-85.924522399902344,2424974000
-84.293952941894531,2424975000
-83.265586853027344,2424976000
-83.788810729980469,2424977000
-84.703170776367188,2424978000
-85.8781509399414,2424979000
-87.869209289550781,2424980000
-89.467720031738281,2424981000
-88.658370971679688,2424982000
-88.710479736328125,2424983000
-88.4075698852539,2424984000
-89.744453430175781,2424985000
-88.800056457519531,2424986000
-89.41229248046875,2424987000
-89.279350280761719,2424988000
-88.324836730957031,2424989000
-87.702873229980469,2424990000
-89.11676025390625,2424991000
-88.546226501464844,2424992000
-89.094161987304688,2424993000
-88.279342651367188,2424994000
-88.556037902832031,2424995000
-88.1897964477539,2424996000
-89.215812683105469,2424997000
-89.501663208007813,2424998000
-88.626350402832031,2424999000
-88.669830322265625,2425000000
-88.545303344726563,2425001000
-88.9968490600586,2425002000
-89.161857604980469,2425003000
-89.47686767578125,2425004000
-90.151191711425781,2425005000
-88.455780029296875,2425006000
-86.9232406616211,2425007000
-87.290740966796875,2425008000
-89.1927490234375,2425009000
-89.913177490234375,2425010000
-89.714981079101563,2425011000
-90.464973449707031,2425012000
-91.743209838867188,2425013000
-91.0342788696289,2425014000
-90.8894271850586,2425015000
-92.4163818359375,2425016000
-93.875129699707031,2425017000
-93.5836181640625,2425018000
-94.344230651855469,2425019000
-96.206802368164063,2425020000
-96.71734619140625,2425021000
-96.7994613647461,2425022000
-97.615097045898438,2425023000
-98.507942199707031,2425024000
-98.528106689453125,2425025000
-99.341903686523438,2425026000
-100.48899841308594,2425027000
-101.09651947021484,2425028000
-104.14179229736328,2425029000
-106.25879669189453,2425030000
-106.87139892578125,2425031000
-109.09709167480469,2425032000
-112.12312316894531,2425033000
-115.26817321777344,2425034000
-116.40337371826172,2425035000
-120.61341094970703,2425036000
-127.03938293457031,2425037000
-125.61769866943359,2425038000
-122.28790283203125,2425039000
-119.97752380371094,2425040000
-117.814453125,2425041000
-117.29367828369141,2425042000
-117.26967620849609,2425043000
-116.18522644042969,2425044000
-113.78560638427734,2425045000
-112.65618896484375,2425046000
-114.87480926513672,2425047000
-117.9013671875,2425048000
-120.70855712890625,2425049000
-121.72749328613281,2425050000
-122.90299224853516,2425051000
-126.55394744873047,2425052000
-129.03620910644531,2425053000
-130.48500061035156,2425054000
-126.59127044677734,2425055000
-123.07660675048828,2425056000
-120.98622894287109,2425057000
-120.51727294921875,2425058000
-120.52033996582031,2425059000
-121.52124786376953,2425060000
-122.66786193847656,2425061000
-121.55261993408203,2425062000
-121.91397857666016,2425063000
-121.94300842285156,2425064000
-123.54709625244141,2425065000
-123.52528381347656,2425066000
-125.45337677001953,2425067000
-126.44367218017578,2425068000
-127.37599182128906,2425069000
-128.837646484375,2425070000
-131.12190246582031,2425071000
-131.54190063476563,2425072000
-130.33990478515625,2425073000
-129.0506591796875,2425074000
-127.46090698242188,2425075000
-125.46629333496094,2425076000
-125.31568145751953,2425077000
-125.20197296142578,2425078000
-123.31446075439453,2425079000
-123.08364105224609,2425080000
-122.58701324462891,2425081000
-123.24185943603516,2425082000
-123.29881286621094,2425083000
-123.86438751220703,2425084000
-125.10431671142578,2425085000
-124.29257965087891,2425086000
-124.21952056884766,2425087000
-125.72971343994141,2425088000
-128.34524536132813,2425089000
-130.91529846191406,2425090000
-132.9241943359375,2425091000
-133.80499267578125,2425092000
-133.35969543457031,2425093000
-132.41709899902344,2425094000
-129.84489440917969,2425095000
-129.31207275390625,2425096000
-129.00961303710938,2425097000
-127.20755004882813,2425098000
-127.35871887207031,2425099000
-127.9774169921875,2425100000
-127.94957733154297,2425101000
-127.42920684814453,2425102000
-127.59018707275391,2425103000
-128.37428283691406,2425104000
-128.20919799804688,2425105000
-129.3516845703125,2425106000
-130.53630065917969,2425107000
-131.58290100097656,2425108000
-134.46629333496094,2425109000
-135.36529541015625,2425110000
-135.38180541992188,2425111000
-134.21989440917969,2425112000
-132.82350158691406,2425113000
-131.77499389648438,2425114000
-128.55372619628906,2425115000
-127.17282104492188,2425116000
-127.03385162353516,2425117000
-127.86443328857422,2425118000
-128.03744506835938,2425119000
-128.0833740234375,2425120000
-127.85207366943359,2425121000
-127.90957641601563,2425122000
-129.12832641601563,2425123000
-129.0244140625,2425124000
-127.76743316650391,2425125000
-128.05604553222656,2425126000
-131.00999450683594,2425127000
-134.14450073242188,2425128000
-137.15199279785156,2425129000
-136.84199523925781,2425130000
-135.83169555664063,2425131000
-135.5863037109375,2425132000
-133.4320068359375,2425133000
-129.36941528320313,2425134000
-126.70160675048828,2425135000
-124.92902374267578,2425136000
-124.63883209228516,2425137000
-125.03343200683594,2425138000
-126.21119689941406,2425139000
-128.07803344726563,2425140000
-129.68960571289063,2425141000
-129.45625305175781,2425142000
-130.21000671386719,2425143000
-130.94670104980469,2425144000
-133.68409729003906,2425145000
-133.98739624023438,2425146000
-135.62199401855469,2425147000
-137.51570129394531,2425148000
-137.1968994140625,2425149000
-137.2843017578125,2425150000
-136.07710266113281,2425151000
-134.3760986328125,2425152000
-133.71749877929688,2425153000
-131.0751953125,2425154000
-130.84449768066406,2425155000
-129.73851013183594,2425156000
-130.15890502929688,2425157000
-130.17050170898438,2425158000
-129.2890625,2425159000
-129.47599792480469,2425160000
-129.80593872070313,2425161000
-130.54879760742188,2425162000
-131.13169860839844,2425163000
-131.98550415039063,2425164000
-133.798095703125,2425165000
-134.56719970703125,2425166000
-136.08599853515625,2425167000
-137.64630126953125,2425168000
-139.24119567871094,2425169000
-138.17619323730469,2425170000
-136.16250610351563,2425171000
-135.21980285644531,2425172000
-134.09049987792969,2425173000
-132.38720703125,2425174000
-130.92900085449219,2425175000
-131.56230163574219,2425176000
-132.29220581054688,2425177000
-131.20350646972656,2425178000
-131.5386962890625,2425179000
-132.59820556640625,2425180000
-133.32279968261719,2425181000
-133.22850036621094,2425182000
-134.22830200195313,2425183000
-135.34620666503906,2425184000
-136.8280029296875,2425185000
-138.06680297851563,2425186000
-139.12739562988281,2425187000
-139.80880737304688,2425188000
-138.798095703125,2425189000
-136.49630737304688,2425190000
-135.10279846191406,2425191000
-133.7998046875,2425192000
-132.83270263671875,2425193000
-132.50689697265625,2425194000
-129.5533447265625,2425195000
-129.31008911132813,2425196000
-129.47479248046875,2425197000
-130.91360473632813,2425198000
-131.79200744628906,2425199000
-132.1571044921875,2425200000
-132.77740478515625,2425201000
-133.53999328613281,2425202000
-134.922607421875,2425203000
-135.90440368652344,2425204000
-136.21009826660156,2425205000
-138.24049377441406,2425206000
-140.25959777832031,2425207000
-140.46359252929688,2425208000
-137.98649597167969,2425209000
-136.20599365234375,2425210000
-134.23770141601563,2425211000
-133.96830749511719,2425212000
-132.77259826660156,2425213000
-129.7166748046875,2425214000
-127.64376831054688,2425215000
-126.20049285888672,2425216000
-126.65611267089844,2425217000
-127.89070892333984,2425218000
-129.43220520019531,2425219000
-131.82600402832031,2425220000
-133.98190307617188,2425221000
-134.70559692382813,2425222000
-135.85800170898438,2425223000
-136.78509521484375,2425224000
-139.48489379882813,2425225000
-140.52420043945313,2425226000
-140.36300659179688,2425227000
-139.24679565429688,2425228000
-137.55540466308594,2425229000
-135.29499816894531,2425230000
-135.06230163574219,2425231000
-133.83749389648438,2425232000
-133.38360595703125,2425233000
-131.8616943359375,2425234000
-131.77810668945313,2425235000
-131.40289306640625,2425236000
-132.35560607910156,2425237000
-132.67059326171875,2425238000
-132.5050048828125,2425239000
-133.15980529785156,2425240000
-133.4114990234375,2425241000
-135.28450012207031,2425242000
-136.76980590820313,2425243000
-138.03160095214844,2425244000
-139.54510498046875,2425245000
-140.72770690917969,2425246000
-139.89430236816406,2425247000
-138.05780029296875,2425248000
-136.89750671386719,2425249000
-135.91619873046875,2425250000
-134.32710266113281,2425251000
-134.01570129394531,2425252000
-133.87530517578125,2425253000
-132.31660461425781,2425254000
-131.52879333496094,2425255000
-132.17120361328125,2425256000
-133.52529907226563,2425257000
-133.36749267578125,2425258000
-134.1846923828125,2425259000
-136.16769409179688,2425260000
-137.28630065917969,2425261000
-138.01229858398438,2425262000
-138.91400146484375,2425263000
-140.14450073242188,2425264000
-141.60380554199219,2425265000
-139.88389587402344,2425266000
-138.67439270019531,2425267000
-136.96000671386719,2425268000
-136.20649719238281,2425269000
-135.29350280761719,2425270000
-133.71080017089844,2425271000
-133.51840209960938,2425272000
-133.49200439453125,2425273000
-133.52639770507813,2425274000
-131.2113037109375,2425275000
-131.28250122070313,2425276000
-132.57389831542969,2425277000
-134.4259033203125,2425278000
-135.93510437011719,2425279000
-136.94279479980469,2425280000
-139.08250427246094,2425281000
-139.75160217285156,2425282000
-141.18179321289063,2425283000
-141.61430358886719,2425284000
-141.02290344238281,2425285000
-139.33079528808594,2425286000
-138.36079406738281,2425287000
-139.01139831542969,2425288000
-138.32989501953125,2425289000
-137.47019958496094,2425290000
-136.85780334472656,2425291000
-137.57310485839844,2425292000
-137.46240234375,2425293000
-135.53919982910156,2425294000
-134.73820495605469,2425295000
-134.69430541992188,2425296000
-136.12530517578125,2425297000
-137.42399597167969,2425298000
-140.30979919433594,2425299000
-141.5010986328125,2425300000
-142.6510009765625,2425301000
-142.81280517578125,2425302000
-142.868896484375,2425303000
-142.82940673828125,2425304000
-143.2008056640625,2425305000
-142.74139404296875,2425306000
-143.22489929199219,2425307000
-142.87109375,2425308000
-142.90969848632813,2425309000
-142.89970397949219,2425310000
-142.6925048828125,2425311000
-142.7738037109375,2425312000
-142.90550231933594,2425313000
-143.66329956054688,2425314000
-143.1575927734375,2425315000
-142.83270263671875,2425316000
-142.95419311523438,2425317000
-142.55009460449219,2425318000
-143.82829284667969,2425319000
-143.33540344238281,2425320000
-143.80220031738281,2425321000
-143.1427001953125,2425322000
-142.94779968261719,2425323000
-143.34890747070313,2425324000
-143.202392578125,2425325000
-142.98370361328125,2425326000
-143.01730346679688,2425327000
-143.35650634765625,2425328000
-144.07650756835938,2425329000
-142.93440246582031,2425330000
-143.55979919433594,2425331000
-143.58859252929688,2425332000
-143.51460266113281,2425333000
-143.61470031738281,2425334000
-143.24139404296875,2425335000
-143.35960388183594,2425336000
-143.05070495605469,2425337000
-143.14889526367188,2425338000
-143.37820434570313,2425339000
-143.32470703125,2425340000
-143.71159362792969,2425341000
-143.19430541992188,2425342000
-143.29159545898438,2425343000
-143.7572021484375,2425344000
-143.89280700683594,2425345000
-143.7344970703125,2425346000
-143.72990417480469,2425347000
-142.89329528808594,2425348000
-143.72129821777344,2425349000
-143.43110656738281,2425350000
-143.59660339355469,2425351000
-143.20500183105469,2425352000
-144.28660583496094,2425353000
-143.86430358886719,2425354000
-143.79899597167969,2425355000
-144.67010498046875,2425356000
-143.29890441894531,2425357000
-143.43299865722656,2425358000
-143.53599548339844,2425359000
-143.41419982910156,2425360000
-144.064697265625,2425361000
-143.69149780273438,2425362000
-143.466796875,2425363000
-143.54319763183594,2425364000
-143.4158935546875,2425365000
-143.49049377441406,2425366000
-143.39889526367188,2425367000
-143.49949645996094,2425368000
-143.56559753417969,2425369000
-143.68910217285156,2425370000
-143.84860229492188,2425371000
-143.485107421875,2425372000
-143.88119506835938,2425373000
-143.56329345703125,2425374000
-144.11700439453125,2425375000
-143.11439514160156,2425376000
-143.82069396972656,2425377000
-144.127197265625,2425378000
-143.60749816894531,2425379000
-143.95689392089844,2425380000
-143.95809936523438,2425381000
-143.66140747070313,2425382000
-143.38079833984375,2425383000
-144.03160095214844,2425384000
-143.35600280761719,2425385000
-143.79289245605469,2425386000
-143.5299072265625,2425387000
-143.37049865722656,2425388000
-143.29519653320313,2425389000
-143.93760681152344,2425390000
-143.46890258789063,2425391000
-143.41349792480469,2425392000
-143.36680603027344,2425393000
-144.11959838867188,2425394000
-143.951904296875,2425395000
-144.27059936523438,2425396000
-143.94450378417969,2425397000
-144.47909545898438,2425398000
-144.32659912109375,2425399000
-143.84089660644531,2425400000
