Spectrum 1,04/08/2025 15:14:24
[Global Parameters]
-75.896369934082031,2422670833.3333333333333333333
-75.907333374023438,2422672916.6666666666666666667
-75.918663024902344,2422675000.0000000000000000000
-75.9302978515625,2422677083.3333333333333333333
-75.942222595214844,2422679166.6666666666666666667
-75.954475402832031,2422681250.0000000000000000000
-75.9670181274414,2422683333.3333333333333333333
-75.979820251464844,2422685416.6666666666666666667
-75.992889404296875,2422687500.0000000000000000000
-76.006210327148438,2422689583.3333333333333333333
-76.019721984863281,2422691666.6666666666666666667
-76.033409118652344,2422693750.0000000000000000000
-76.047248840332031,2422695833.3333333333333333333
-76.061210632324219,2422697916.6666666666666666667
-76.075233459472656,2422700000.0000000000000000000
-76.08929443359375,2422702083.3333333333333333333
-76.103340148925781,2422704166.6666666666666666667
-76.1173095703125,2422706250.0000000000000000000
-76.13116455078125,2422708333.3333333333333333333
-76.1448745727539,2422710416.6666666666666666667
-76.158332824707031,2422712500.0000000000000000000
-76.171516418457031,2422714583.3333333333333333333
-76.184364318847656,2422716666.6666666666666666667
-76.196830749511719,2422718750.0000000000000000000
-76.208824157714844,2422720833.3333333333333333333
-76.220306396484375,2422722916.6666666666666666667
-76.231246948242188,2422725000.0000000000000000000
-76.2415542602539,2422727083.3333333333333333333
-76.251228332519531,2422729166.6666666666666666667
-76.260169982910156,2422731250.0000000000000000000
-76.268379211425781,2422733333.3333333333333333333
-76.275802612304688,2422735416.6666666666666666667
-76.282379150390625,2422737500.0000000000000000000
-76.288124084472656,2422739583.3333333333333333333
-76.292976379394531,2422741666.6666666666666666667
-76.296958923339844,2422743750.0000000000000000000
-76.300033569335938,2422745833.3333333333333333333
-76.302200317382813,2422747916.6666666666666666667
-76.303451538085938,2422750000.0000000000000000000
-76.303794860839844,2422752083.3333333333333333333
-76.303253173828125,2422754166.6666666666666666667
-76.301803588867188,2422756250.0000000000000000000
-76.29949951171875,2422758333.3333333333333333333
-76.296348571777344,2422760416.6666666666666666667
-76.292427062988281,2422762500.0000000000000000000
-76.287681579589844,2422764583.3333333333333333333
-76.282234191894531,2422766666.6666666666666666667
-76.27606201171875,2422768750.0000000000000000000
-76.269233703613281,2422770833.3333333333333333333
-76.26177978515625,2422772916.6666666666666666667
-76.253768920898438,2422775000.0000000000000000000
-76.245231628417969,2422777083.3333333333333333333
-76.236198425292969,2422779166.6666666666666666667
-76.226730346679688,2422781250.0000000000000000000
-76.216880798339844,2422783333.3333333333333333333
-76.2066650390625,2422785416.6666666666666666667
-76.1961669921875,2422787500.0000000000000000000
-76.1854248046875,2422789583.3333333333333333333
-76.1744384765625,2422791666.6666666666666666667
-76.163276672363281,2422793750.0000000000000000000
-76.151969909667969,2422795833.3333333333333333333
-76.140586853027344,2422797916.6666666666666666667
-76.129104614257813,2422800000.0000000000000000000
-76.117599487304688,2422802083.3333333333333333333
-76.106094360351563,2422804166.6666666666666666667
-76.0946044921875,2422806250.0000000000000000000
-76.0831298828125,2422808333.3333333333333333333
-76.071762084960938,2422810416.6666666666666666667
-76.060470581054688,2422812500.0000000000000000000
-76.049308776855469,2422814583.3333333333333333333
-76.038284301757813,2422816666.6666666666666666667
-76.027412414550781,2422818750.0000000000000000000
-76.0167007446289,2422820833.3333333333333333333
-76.006187438964844,2422822916.6666666666666666667
-75.99591064453125,2422825000.0000000000000000000
-75.985832214355469,2422827083.3333333333333333333
-75.976005554199219,2422829166.6666666666666666667
-75.9664535522461,2422831250.0000000000000000000
-75.9571533203125,2422833333.3333333333333333333
-75.948158264160156,2422835416.6666666666666666667
-75.939445495605469,2422837500.0000000000000000000
-75.931060791015625,2422839583.3333333333333333333
-75.923011779785156,2422841666.6666666666666666667
-75.915336608886719,2422843750.0000000000000000000
-75.907989501953125,2422845833.3333333333333333333
-75.9010238647461,2422847916.6666666666666666667
-75.894416809082031,2422850000.0000000000000000000
-75.888229370117188,2422852083.3333333333333333333
-75.882438659667969,2422854166.6666666666666666667
-75.877067565917969,2422856250.0000000000000000000
-75.872108459472656,2422858333.3333333333333333333
-75.867584228515625,2422860416.6666666666666666667
-75.863479614257813,2422862500.0000000000000000000
-75.859825134277344,2422864583.3333333333333333333
-75.856582641601563,2422866666.6666666666666666667
-75.8537826538086,2422868750.0000000000000000000
-75.851425170898438,2422870833.3333333333333333333
-75.8494873046875,2422872916.6666666666666666667
-75.847938537597656,2422875000.0000000000000000000
-75.8468017578125,2422877083.3333333333333333333
-75.846076965332031,2422879166.6666666666666666667
-75.845703125,2422881250.0000000000000000000
-75.845687866210938,2422883333.3333333333333333333
-75.846023559570313,2422885416.6666666666666666667
-75.8467025756836,2422887500.0000000000000000000
-75.847625732421875,2422889583.3333333333333333333
-75.848823547363281,2422891666.6666666666666666667
-75.850265502929688,2422893750.0000000000000000000
-75.8519287109375,2422895833.3333333333333333333
-75.853744506835938,2422897916.6666666666666666667
-75.855712890625,2422900000.0000000000000000000
-75.8577880859375,2422902083.3333333333333333333
-75.859947204589844,2422904166.6666666666666666667
-75.862152099609375,2422906250.0000000000000000000
-75.864372253417969,2422908333.3333333333333333333
-75.866569519042969,2422910416.6666666666666666667
-75.86871337890625,2422912500.0000000000000000000
-75.870803833007813,2422914583.3333333333333333333
-75.872756958007813,2422916666.6666666666666666667
-75.87457275390625,2422918750.0000000000000000000
-75.876220703125,2422920833.3333333333333333333
-75.877700805664063,2422922916.6666666666666666667
-75.87896728515625,2422925000.0000000000000000000
-75.880012512207031,2422927083.3333333333333333333
-75.8808364868164,2422929166.6666666666666666667
-75.881393432617188,2422931250.0000000000000000000
-75.881729125976563,2422933333.3333333333333333333
-75.881782531738281,2422935416.6666666666666666667
-75.881591796875,2422937500.0000000000000000000
-75.881149291992188,2422939583.3333333333333333333
-75.880455017089844,2422941666.6666666666666666667
-75.879547119140625,2422943750.0000000000000000000
-75.878379821777344,2422945833.3333333333333333333
-75.87701416015625,2422947916.6666666666666666667
-75.875495910644531,2422950000.0000000000000000000
-75.873786926269531,2422952083.3333333333333333333
-75.871963500976563,2422954166.6666666666666666667
-75.870025634765625,2422956250.0000000000000000000
-75.867996215820313,2422958333.3333333333333333333
-75.865936279296875,2422960416.6666666666666666667
-75.863845825195313,2422962500.0000000000000000000
-75.861785888671875,2422964583.3333333333333333333
-75.859786987304688,2422966666.6666666666666666667
-75.857872009277344,2422968750.0000000000000000000
-75.8561019897461,2422970833.3333333333333333333
-75.854461669921875,2422972916.6666666666666666667
-75.853019714355469,2422975000.0000000000000000000
-75.8518295288086,2422977083.3333333333333333333
-75.850883483886719,2422979166.6666666666666666667
-75.850227355957031,2422981250.0000000000000000000
-75.849891662597656,2422983333.3333333333333333333
-75.849906921386719,2422985416.6666666666666666667
-75.850288391113281,2422987500.0000000000000000000
-75.851081848144531,2422989583.3333333333333333333
-75.852264404296875,2422991666.6666666666666666667
-75.853851318359375,2422993750.0000000000000000000
-75.855918884277344,2422995833.3333333333333333333
-75.8583984375,2422997916.6666666666666666667
-75.861358642578125,2423000000.0000000000000000000
-75.86474609375,2423002083.3333333333333333333
-75.868606567382813,2423004166.6666666666666666667
-75.872894287109375,2423006250.0000000000000000000
-75.877647399902344,2423008333.3333333333333333333
-75.882820129394531,2423010416.6666666666666666667
-75.888397216796875,2423012500.0000000000000000000
-75.894363403320313,2423014583.3333333333333333333
-75.900703430175781,2423016666.6666666666666666667
-75.907440185546875,2423018750.0000000000000000000
-75.9144515991211,2423020833.3333333333333333333
-75.9217758178711,2423022916.6666666666666666667
-75.929367065429688,2423025000.0000000000000000000
-75.937210083007813,2423027083.3333333333333333333
-75.945236206054688,2423029166.6666666666666666667
-75.953414916992188,2423031250.0000000000000000000
-75.961723327636719,2423033333.3333333333333333333
-75.9701156616211,2423035416.6666666666666666667
-75.978569030761719,2423037500.0000000000000000000
-75.987030029296875,2423039583.3333333333333333333
-75.995468139648438,2423041666.6666666666666666667
-76.003822326660156,2423043750.0000000000000000000
-76.0120849609375,2423045833.3333333333333333333
-76.020225524902344,2423047916.6666666666666666667
-76.028167724609375,2423050000.0000000000000000000
-76.035903930664063,2423052083.3333333333333333333
-76.043418884277344,2423054166.6666666666666666667
-76.050651550292969,2423056250.0000000000000000000
-76.057586669921875,2423058333.3333333333333333333
-76.064208984375,2423060416.6666666666666666667
-76.070472717285156,2423062500.0000000000000000000
-76.0763931274414,2423064583.3333333333333333333
-76.081901550292969,2423066666.6666666666666666667
-76.0870361328125,2423068750.0000000000000000000
-76.0917739868164,2423070833.3333333333333333333
-76.096084594726563,2423072916.6666666666666666667
-76.099960327148438,2423075000.0000000000000000000
-76.103431701660156,2423077083.3333333333333333333
-76.106491088867188,2423079166.6666666666666666667
-76.109115600585938,2423081250.0000000000000000000
-76.111358642578125,2423083333.3333333333333333333
-76.113189697265625,2423085416.6666666666666666667
-76.1146240234375,2423087500.0000000000000000000
-76.115730285644531,2423089583.3333333333333333333
-76.116447448730469,2423091666.6666666666666666667
-76.116889953613281,2423093750.0000000000000000000
-76.116973876953125,2423095833.3333333333333333333
-76.116828918457031,2423097916.6666666666666666667
-76.116401672363281,2423100000.0000000000000000000
-76.115760803222656,2423102083.3333333333333333333
-76.11492919921875,2423104166.6666666666666666667
-76.113937377929688,2423106250.0000000000000000000
-76.112823486328125,2423108333.3333333333333333333
-76.111610412597656,2423110416.6666666666666666667
-76.110359191894531,2423112500.0000000000000000000
-76.109046936035156,2423114583.3333333333333333333
-76.107757568359375,2423116666.6666666666666666667
-76.106498718261719,2423118750.0000000000000000000
-76.105331420898438,2423120833.3333333333333333333
-76.104232788085938,2423122916.6666666666666666667
-76.103302001953125,2423125000.0000000000000000000
-76.102508544921875,2423127083.3333333333333333333
-76.1019058227539,2423129166.6666666666666666667
-76.101524353027344,2423131250.0000000000000000000
-76.101371765136719,2423133333.3333333333333333333
-76.1014633178711,2423135416.6666666666666666667
-76.101844787597656,2423137500.0000000000000000000
-76.102493286132813,2423139583.3333333333333333333
-76.103439331054688,2423141666.6666666666666666667
-76.104682922363281,2423143750.0000000000000000000
-76.106246948242188,2423145833.3333333333333333333
-76.108116149902344,2423147916.6666666666666666667
-76.11029052734375,2423150000.0000000000000000000
-76.112785339355469,2423152083.3333333333333333333
-76.1155776977539,2423154166.6666666666666666667
-76.118621826171875,2423156250.0000000000000000000
-76.121955871582031,2423158333.3333333333333333333
-76.125534057617188,2423160416.6666666666666666667
-76.129341125488281,2423162500.0000000000000000000
-76.13336181640625,2423164583.3333333333333333333
-76.1375732421875,2423166666.6666666666666666667
-76.14190673828125,2423168750.0000000000000000000
-76.146369934082031,2423170833.3333333333333333333
-76.150909423828125,2423172916.6666666666666666667
-76.1554946899414,2423175000.0000000000000000000
-76.16009521484375,2423177083.3333333333333333333
-76.164657592773438,2423179166.6666666666666666667
-76.169181823730469,2423181250.0000000000000000000
-76.173591613769531,2423183333.3333333333333333333
-76.1778335571289,2423185416.6666666666666666667
-76.181915283203125,2423187500.0000000000000000000
-76.185760498046875,2423189583.3333333333333333333
-76.189361572265625,2423191666.6666666666666666667
-76.1926498413086,2423193750.0000000000000000000
-76.195663452148438,2423195833.3333333333333333333
-76.1982421875,2423197916.6666666666666666667
-76.2004623413086,2423200000.0000000000000000000
-76.202262878417969,2423202083.3333333333333333333
-76.203620910644531,2423204166.6666666666666666667
-76.204505920410156,2423206250.0000000000000000000
-76.204917907714844,2423208333.3333333333333333333
-76.204826354980469,2423210416.6666666666666666667
-76.2042465209961,2423212500.0000000000000000000
-76.203109741210938,2423214583.3333333333333333333
-76.201469421386719,2423216666.6666666666666666667
-76.1993179321289,2423218750.0000000000000000000
-76.196647644042969,2423220833.3333333333333333333
-76.1934585571289,2423222916.6666666666666666667
-76.18975830078125,2423225000.0000000000000000000
-76.185600280761719,2423227083.3333333333333333333
-76.180938720703125,2423229166.6666666666666666667
-76.175857543945313,2423231250.0000000000000000000
-76.17034912109375,2423233333.3333333333333333333
-76.1644287109375,2423235416.6666666666666666667
-76.158149719238281,2423237500.0000000000000000000
-76.15155029296875,2423239583.3333333333333333333
-76.144638061523438,2423241666.6666666666666666667
-76.137458801269531,2423243750.0000000000000000000
-76.130050659179688,2423245833.3333333333333333333
-76.122451782226563,2423247916.6666666666666666667
-76.114700317382813,2423250000.0000000000000000000
-76.106842041015625,2423252083.3333333333333333333
-76.0988998413086,2423254166.6666666666666666667
-76.090927124023438,2423256250.0000000000000000000
-76.082954406738281,2423258333.3333333333333333333
-76.075019836425781,2423260416.6666666666666666667
-76.067153930664063,2423262500.0000000000000000000
-76.059417724609375,2423264583.3333333333333333333
-76.051811218261719,2423266666.6666666666666666667
-76.044380187988281,2423268750.0000000000000000000
-76.037155151367188,2423270833.3333333333333333333
-76.030166625976563,2423272916.6666666666666666667
-76.023429870605469,2423275000.0000000000000000000
-76.0169677734375,2423277083.3333333333333333333
-76.01080322265625,2423279166.6666666666666666667
-76.004951477050781,2423281250.0000000000000000000
-75.999404907226563,2423283333.3333333333333333333
-75.994209289550781,2423285416.6666666666666666667
-75.9893569946289,2423287500.0000000000000000000
-75.9848403930664,2423289583.3333333333333333333
-75.98065185546875,2423291666.6666666666666666667
-75.976806640625,2423293750.0000000000000000000
-75.973312377929688,2423295833.3333333333333333333
-75.970161437988281,2423297916.6666666666666666667
-75.9673080444336,2423300000.0000000000000000000
-75.96478271484375,2423302083.3333333333333333333
-75.962516784667969,2423304166.6666666666666666667
-75.9605712890625,2423306250.0000000000000000000
-75.958869934082031,2423308333.3333333333333333333
-75.957427978515625,2423310416.6666666666666666667
-75.9561996459961,2423312500.0000000000000000000
-75.955215454101563,2423314583.3333333333333333333
-75.954391479492188,2423316666.6666666666666666667
-75.953750610351563,2423318750.0000000000000000000
-75.953262329101563,2423320833.3333333333333333333
-75.952934265136719,2423322916.6666666666666666667
-75.952705383300781,2423325000.0000000000000000000
-75.952590942382813,2423327083.3333333333333333333
-75.952590942382813,2423329166.6666666666666666667
-75.952644348144531,2423331250.0000000000000000000
-75.9527816772461,2423333333.3333333333333333333
-75.9529800415039,2423335416.6666666666666666667
-75.9532241821289,2423337500.0000000000000000000
-75.953536987304688,2423339583.3333333333333333333
-75.953895568847656,2423341666.6666666666666666667
-75.954292297363281,2423343750.0000000000000000000
-75.9547348022461,2423345833.3333333333333333333
-75.955245971679688,2423347916.6666666666666666667
-75.955795288085938,2423350000.0000000000000000000
-75.9564208984375,2423352083.3333333333333333333
-75.957122802734375,2423354166.6666666666666666667
-75.9578857421875,2423356250.0000000000000000000
-75.958755493164063,2423358333.3333333333333333333
-75.959701538085938,2423360416.6666666666666666667
-75.960784912109375,2423362500.0000000000000000000
-75.961982727050781,2423364583.3333333333333333333
-75.963287353515625,2423366666.6666666666666666667
-75.964775085449219,2423368750.0000000000000000000
-75.9664077758789,2423370833.3333333333333333333
-75.968208312988281,2423372916.6666666666666666667
-75.970184326171875,2423375000.0000000000000000000
-75.97235107421875,2423377083.3333333333333333333
-75.9747085571289,2423379166.6666666666666666667
-75.977264404296875,2423381250.0000000000000000000
-75.980010986328125,2423383333.3333333333333333333
-75.9830093383789,2423385416.6666666666666666667
-75.986190795898438,2423387500.0000000000000000000
-75.989570617675781,2423389583.3333333333333333333
-75.993179321289063,2423391666.6666666666666666667
-75.996986389160156,2423393750.0000000000000000000
-76.0009994506836,2423395833.3333333333333333333
-76.005210876464844,2423397916.6666666666666666667
-76.009567260742188,2423400000.0000000000000000000
-76.014129638671875,2423402083.3333333333333333333
-76.018852233886719,2423404166.6666666666666666667
-76.023719787597656,2423406250.0000000000000000000
-76.028717041015625,2423408333.3333333333333333333
-76.033843994140625,2423410416.6666666666666666667
-76.039077758789063,2423412500.0000000000000000000
-76.04437255859375,2423414583.3333333333333333333
-76.04974365234375,2423416666.6666666666666666667
-76.055168151855469,2423418750.0000000000000000000
-76.060623168945313,2423420833.3333333333333333333
-76.066070556640625,2423422916.6666666666666666667
-76.071533203125,2423425000.0000000000000000000
-76.076957702636719,2423427083.3333333333333333333
-76.082321166992188,2423429166.6666666666666666667
-76.087631225585938,2423431250.0000000000000000000
-76.092849731445313,2423433333.3333333333333333333
-76.09796142578125,2423435416.6666666666666666667
-76.10296630859375,2423437500.0000000000000000000
-76.107833862304688,2423439583.3333333333333333333
-76.112548828125,2423441666.6666666666666666667
-76.117118835449219,2423443750.0000000000000000000
-76.1214828491211,2423445833.3333333333333333333
-76.125663757324219,2423447916.6666666666666666667
-76.129653930664063,2423450000.0000000000000000000
-76.1334457397461,2423452083.3333333333333333333
-76.137008666992188,2423454166.6666666666666666667
-76.140350341796875,2423456250.0000000000000000000
-76.14349365234375,2423458333.3333333333333333333
-76.146392822265625,2423460416.6666666666666666667
-76.149032592773438,2423462500.0000000000000000000
-76.151443481445313,2423464583.3333333333333333333
-76.15362548828125,2423466666.6666666666666666667
-76.155593872070313,2423468750.0000000000000000000
-76.157295227050781,2423470833.3333333333333333333
-76.158775329589844,2423472916.6666666666666666667
-76.1600570678711,2423475000.0000000000000000000
-76.16107177734375,2423477083.3333333333333333333
-76.161865234375,2423479166.6666666666666666667
-76.1624755859375,2423481250.0000000000000000000
-76.162841796875,2423483333.3333333333333333333
-76.162994384765625,2423485416.6666666666666666667
-76.162994384765625,2423487500.0000000000000000000
-76.162750244140625,2423489583.3333333333333333333
-76.162345886230469,2423491666.6666666666666666667
-76.161796569824219,2423493750.0000000000000000000
-76.1610336303711,2423495833.3333333333333333333
-76.160087585449219,2423497916.6666666666666666667
-76.159004211425781,2423500000.0000000000000000000
-76.157783508300781,2423502083.3333333333333333333
-76.1563949584961,2423504166.6666666666666666667
-76.154891967773438,2423506250.0000000000000000000
-76.153244018554688,2423508333.3333333333333333333
-76.1514663696289,2423510416.6666666666666666667
-76.149574279785156,2423512500.0000000000000000000
-76.147567749023438,2423514583.3333333333333333333
-76.145469665527344,2423516666.6666666666666666667
-76.14324951171875,2423518750.0000000000000000000
-76.140953063964844,2423520833.3333333333333333333
-76.138557434082031,2423522916.6666666666666666667
-76.136093139648438,2423525000.0000000000000000000
-76.1335678100586,2423527083.3333333333333333333
-76.130950927734375,2423529166.6666666666666666667
-76.128311157226563,2423531250.0000000000000000000
-76.125595092773438,2423533333.3333333333333333333
-76.12286376953125,2423535416.6666666666666666667
-76.120071411132813,2423537500.0000000000000000000
-76.117271423339844,2423539583.3333333333333333333
-76.114463806152344,2423541666.6666666666666666667
-76.111656188964844,2423543750.0000000000000000000
-76.1088638305664,2423545833.3333333333333333333
-76.1060562133789,2423547916.6666666666666666667
-76.1032943725586,2423550000.0000000000000000000
-76.1005859375,2423552083.3333333333333333333
-76.097908020019531,2423554166.6666666666666666667
-76.095306396484375,2423556250.0000000000000000000
-76.0927734375,2423558333.3333333333333333333
-76.090347290039063,2423560416.6666666666666666667
-76.088005065917969,2423562500.0000000000000000000
-76.085762023925781,2423564583.3333333333333333333
-76.0836410522461,2423566666.6666666666666666667
-76.081657409667969,2423568750.0000000000000000000
-76.079803466796875,2423570833.3333333333333333333
-76.078117370605469,2423572916.6666666666666666667
-76.076576232910156,2423575000.0000000000000000000
-76.0751953125,2423577083.3333333333333333333
-76.074020385742188,2423579166.6666666666666666667
-76.073013305664063,2423581250.0000000000000000000
-76.07220458984375,2423583333.3333333333333333333
-76.071563720703125,2423585416.6666666666666666667
-76.071121215820313,2423587500.0000000000000000000
-76.070892333984375,2423589583.3333333333333333333
-76.07086181640625,2423591666.6666666666666666667
-76.071037292480469,2423593750.0000000000000000000
-76.071403503417969,2423595833.3333333333333333333
-76.071983337402344,2423597916.6666666666666666667
-76.072769165039063,2423600000.0000000000000000000
-76.07373046875,2423602083.3333333333333333333
-76.074882507324219,2423604166.6666666666666666667
-76.07623291015625,2423606250.0000000000000000000
-76.0777587890625,2423608333.3333333333333333333
-76.079452514648438,2423610416.6666666666666666667
-76.081306457519531,2423612500.0000000000000000000
-76.083320617675781,2423614583.3333333333333333333
-76.0854721069336,2423616666.6666666666666666667
-76.0877456665039,2423618750.0000000000000000000
-76.09014892578125,2423620833.3333333333333333333
-76.092681884765625,2423622916.6666666666666666667
-76.095291137695313,2423625000.0000000000000000000
-76.097976684570313,2423627083.3333333333333333333
-76.100753784179688,2423629166.6666666666666666667
-76.103591918945313,2423631250.0000000000000000000
-76.106452941894531,2423633333.3333333333333333333
-76.109367370605469,2423635416.6666666666666666667
-76.112274169921875,2423637500.0000000000000000000
-76.115226745605469,2423639583.3333333333333333333
-76.118156433105469,2423641666.6666666666666666667
-76.1210708618164,2423643750.0000000000000000000
-76.123931884765625,2423645833.3333333333333333333
-76.12677001953125,2423647916.6666666666666666667
-76.1295394897461,2423650000.0000000000000000000
