Spectrum 1,04/19/2025 16:34:47
[Global Parameters]
Video Bandwidth Enable,true,
Video Bandwidth,100,Hz
Video Bandwidth,1000,Hz
VBW AnalysisLength Option,Auto,

[Trace Parameters]
Trace 1
Selected,true,
,false,
Trace Description,Trace 1,
,false,
Function,Average,
Detection,Average,


[Trace Parameters]
Spectrogram Trace
Selected,false,
,false,
Trace Description,Spectrogram Trace,
,false,


[Results]
Marker Power ENBW,105.5023909165168,Hz,-0.011745142857142859,0.023489142857142858
Noise Marker Offset,-20.232623018146029,dB,-0.011745142857142859,0.023489142857142858
Actual RBW,100.00255834564311,Hz,-0.011745142857142859,0.023489142857142858
Spectrum Segments,2,,-0.011745142857142859,0.023489142857142858

[Traces]
[Trace]
Trace 1,,dBW,-0.011745142857142859,0.023489142857142858
NumberPoints,801
XStart,2424800000,Hz
XStop,2425200000,Hz
-140.1304931640625,2424800000
-140.21470642089844,2424800500
-139.94670104980469,2424801000
-139.99459838867188,2424801500
-141.37300109863281,2424802000
-140.87249755859375,2424802500
-140.56649780273438,2424803000
-141.16340637207031,2424803500
-140.29080200195313,2424804000
-140.11630249023438,2424804500
-141.24000549316406,2424805000
-140.35800170898438,2424805500
-141.59599304199219,2424806000
-140.42010498046875,2424806500
-140.44520568847656,2424807000
-141.25929260253906,2424807500
-140.05059814453125,2424808000
-140.35169982910156,2424808500
-140.96490478515625,2424809000
-140.7001953125,2424809500
-141.164794921875,2424810000
-139.95559692382813,2424810500
-139.95309448242188,2424811000
-139.97079467773438,2424811500
-138.89089965820313,2424812000
-140.75129699707031,2424812500
-139.98609924316406,2424813000
-140.53640747070313,2424813500
-140.0570068359375,2424814000
-140.81680297851563,2424814500
-139.33650207519531,2424815000
-140.82350158691406,2424815500
-140.56280517578125,2424816000
-140.7174072265625,2424816500
-140.21119689941406,2424817000
-140.79469299316406,2424817500
-139.75840759277344,2424818000
-139.7200927734375,2424818500
-139.11880493164063,2424819000
-139.84199523925781,2424819500
-139.52839660644531,2424820000
-139.36270141601563,2424820500
-139.49420166015625,2424821000
-139.98919677734375,2424821500
-138.88670349121094,2424822000
-140.39900207519531,2424822500
-139.94070434570313,2424823000
-140.14419555664063,2424823500
-139.76420593261719,2424824000
-139.81700134277344,2424824500
-139.71710205078125,2424825000
-136.03610229492188,2424825500
-139.30859375,2424826000
-139.08110046386719,2424826500
-139.48320007324219,2424827000
-139.43730163574219,2424827500
-138.88740539550781,2424828000
-139.36909484863281,2424828500
-139.50469970703125,2424829000
-139.00160217285156,2424829500
-138.95030212402344,2424830000
-140.62519836425781,2424830500
-139.493896484375,2424831000
-140.04530334472656,2424831500
-139.35650634765625,2424832000
-140.06410217285156,2424832500
-138.94209289550781,2424833000
-138.84919738769531,2424833500
-138.72979736328125,2424834000
-138.08320617675781,2424834500
-139.44050598144531,2424835000
-139.17660522460938,2424835500
-139.081298828125,2424836000
-138.82130432128906,2424836500
-139.29130554199219,2424837000
-139.05659484863281,2424837500
-138.65750122070313,2424838000
-139.04469299316406,2424838500
-137.6083984375,2424839000
-138.90769958496094,2424839500
-138.70950317382813,2424840000
-138.79640197753906,2424840500
-139.00799560546875,2424841000
-139.56449890136719,2424841500
-138.76570129394531,2424842000
-138.11329650878906,2424842500
-138.67979431152344,2424843000
-138.20849609375,2424843500
-138.58619689941406,2424844000
-137.75770568847656,2424844500
-138.23989868164063,2424845000
-138.11070251464844,2424845500
-138.17349243164063,2424846000
-138.31640625,2424846500
-139.543701171875,2424847000
-138.22500610351563,2424847500
-137.5751953125,2424848000
-138.44479370117188,2424848500
-138.31669616699219,2424849000
-137.87370300292969,2424849500
-137.94189453125,2424850000
-137.89360046386719,2424850500
-137.385498046875,2424851000
-137.68299865722656,2424851500
-137.31109619140625,2424852000
-138.22860717773438,2424852500
-137.64830017089844,2424853000
-137.06570434570313,2424853500
-136.79049682617188,2424854000
-137.34249877929688,2424854500
-137.49209594726563,2424855000
-137.46049499511719,2424855500
-138.14039611816406,2424856000
-137.58099365234375,2424856500
-137.52110290527344,2424857000
-137.57890319824219,2424857500
-137.30110168457031,2424858000
-137.50880432128906,2424858500
-136.77499389648438,2424859000
-137.61180114746094,2424859500
-136.55230712890625,2424860000
-136.8179931640625,2424860500
-132.00669860839844,2424861000
-137.00239562988281,2424861500
-137.0841064453125,2424862000
-137.57699584960938,2424862500
-136.39509582519531,2424863000
-136.8529052734375,2424863500
-137.40350341796875,2424864000
-136.63229370117188,2424864500
-137.00750732421875,2424865000
-136.78709411621094,2424865500
-135.94380187988281,2424866000
-135.83749389648438,2424866500
-136.16560363769531,2424867000
-137.02569580078125,2424867500
-135.97799682617188,2424868000
-135.872802734375,2424868500
-135.39869689941406,2424869000
-136.63099670410156,2424869500
-135.59869384765625,2424870000
-135.88479614257813,2424870500
-135.64289855957031,2424871000
-136.22990417480469,2424871500
-135.88169860839844,2424872000
-134.91619873046875,2424872500
-135.33709716796875,2424873000
-135.95429992675781,2424873500
-135.23860168457031,2424874000
-135.97599792480469,2424874500
-136.389892578125,2424875000
-135.63229370117188,2424875500
-135.10360717773438,2424876000
-135.47599792480469,2424876500
-135.31199645996094,2424877000
-135.37469482421875,2424877500
-135.15679931640625,2424878000
-134.17599487304688,2424878500
-135.59869384765625,2424879000
-134.75509643554688,2424879500
-134.42520141601563,2424880000
-134.83880615234375,2424880500
-134.36770629882813,2424881000
-135.13090515136719,2424881500
-134.65119934082031,2424882000
-135.01220703125,2424882500
-134.74470520019531,2424883000
-134.15660095214844,2424883500
-134.36849975585938,2424884000
-134.66279602050781,2424884500
-133.51899719238281,2424885000
-134.40840148925781,2424885500
-133.8179931640625,2424886000
-133.23269653320313,2424886500
-134.29730224609375,2424887000
-133.65299987792969,2424887500
-134.33140563964844,2424888000
-134.50590515136719,2424888500
-134.83360290527344,2424889000
-133.77870178222656,2424889500
-133.92449951171875,2424890000
-133.9093017578125,2424890500
-133.64750671386719,2424891000
-133.17909240722656,2424891500
-133.42770385742188,2424892000
-133.10440063476563,2424892500
-132.95060729980469,2424893000
-133.39129638671875,2424893500
-133.37730407714844,2424894000
-133.73609924316406,2424894500
-133.54310607910156,2424895000
-132.90080261230469,2424895500
-133.07310485839844,2424896000
-132.85589599609375,2424896500
-132.68739318847656,2424897000
-132.41290283203125,2424897500
-132.15780639648438,2424898000
-132.47669982910156,2424898500
-132.18110656738281,2424899000
-132.01100158691406,2424899500
-133.351806640625,2424900000
-132.13909912109375,2424900500
-131.60400390625,2424901000
-132.16749572753906,2424901500
-131.64179992675781,2424902000
-131.63389587402344,2424902500
-131.42520141601563,2424903000
-131.62260437011719,2424903500
-131.18190002441406,2424904000
-131.14680480957031,2424904500
-129.19345092773438,2424905000
-131.81230163574219,2424905500
-131.81500244140625,2424906000
-131.85549926757813,2424906500
-131.45649719238281,2424907000
-131.15310668945313,2424907500
-130.61270141601563,2424908000
-130.94020080566406,2424908500
-131.14419555664063,2424909000
-130.53509521484375,2424909500
-130.70429992675781,2424910000
-130.66740417480469,2424910500
-130.46229553222656,2424911000
-131.7781982421875,2424911500
-131.16610717773438,2424912000
-130.77110290527344,2424912500
-130.44760131835938,2424913000
-130.20280456542969,2424913500
-130.55110168457031,2424914000
-131.06520080566406,2424914500
-130.44540405273438,2424915000
-130.85929870605469,2424915500
-131.25430297851563,2424916000
-130.42379760742188,2424916500
-129.46766662597656,2424917000
-129.8907470703125,2424917500
-130.05599975585938,2424918000
-129.22134399414063,2424918500
-130.07820129394531,2424919000
-129.59881591796875,2424919500
-130.29949951171875,2424920000
-130.72509765625,2424920500
-130.06990051269531,2424921000
-130.28019714355469,2424921500
-129.92546081542969,2424922000
-128.84814453125,2424922500
-122.56118774414063,2424923000
-130.06390380859375,2424923500
-130.90989685058594,2424924000
-129.28483581542969,2424924500
-129.77328491210938,2424925000
-129.53721618652344,2424925500
-131.49809265136719,2424926000
-130.375,2424926500
-130.02670288085938,2424927000
-128.29498291015625,2424927500
-129.31547546386719,2424928000
-128.65391540527344,2424928500
-129.3187255859375,2424929000
-128.85783386230469,2424929500
-129.38804626464844,2424930000
-129.83279418945313,2424930500
-128.68925476074219,2424931000
-130.67730712890625,2424931500
-129.18901062011719,2424932000
-130.03610229492188,2424932500
-129.1334228515625,2424933000
-129.34422302246094,2424933500
-129.54107666015625,2424934000
-129.42582702636719,2424934500
-130.00190734863281,2424935000
-129.19900512695313,2424935500
-130.16110229492188,2424936000
-130.09120178222656,2424936500
-128.92605590820313,2424937000
-129.34146118164063,2424937500
-128.81288146972656,2424938000
-128.90974426269531,2424938500
-129.38560485839844,2424939000
-129.04655456542969,2424939500
-128.9490966796875,2424940000
-129.04904174804688,2424940500
-129.13783264160156,2424941000
-129.21934509277344,2424941500
-128.5396728515625,2424942000
-128.86184692382813,2424942500
-128.75956726074219,2424943000
-128.91334533691406,2424943500
-129.20213317871094,2424944000
-112.75270843505859,2424944500
-128.93034362792969,2424945000
-129.6263427734375,2424945500
-128.43743896484375,2424946000
-128.69996643066406,2424946500
-128.69395446777344,2424947000
-129.7767333984375,2424947500
-129.31248474121094,2424948000
-129.21493530273438,2424948500
-128.09747314453125,2424949000
-129.75616455078125,2424949500
-129.59233093261719,2424950000
-128.86810302734375,2424950500
-129.03628540039063,2424951000
-129.05685424804688,2424951500
-129.09339904785156,2424952000
-129.17330932617188,2424952500
-128.67448425292969,2424953000
-129.61445617675781,2424953500
-130.4967041015625,2424954000
-128.44267272949219,2424954500
-129.26495361328125,2424955000
-129.52125549316406,2424955500
-129.53646850585938,2424956000
-129.27679443359375,2424956500
-128.14341735839844,2424957000
-129.44195556640625,2424957500
-129.13438415527344,2424958000
-128.63421630859375,2424958500
-130.39309692382813,2424959000
-129.14999389648438,2424959500
-129.54750061035156,2424960000
-128.72073364257813,2424960500
-128.95805358886719,2424961000
-129.06492614746094,2424961500
-129.329345703125,2424962000
-128.72470092773438,2424962500
-129.20463562011719,2424963000
-128.13275146484375,2424963500
-129.68861389160156,2424964000
-125.68383026123047,2424964500
-126.72026824951172,2424965000
-128.6473388671875,2424965500
-128.40202331542969,2424966000
-129.64532470703125,2424966500
-129.09405517578125,2424967000
-129.54777526855469,2424967500
-128.97169494628906,2424968000
-129.68765258789063,2424968500
-126.06282806396484,2424969000
-128.84738159179688,2424969500
-128.513671875,2424970000
-129.01797485351563,2424970500
-128.8399658203125,2424971000
-128.82716369628906,2424971500
-129.48707580566406,2424972000
-129.48086547851563,2424972500
-129.89860534667969,2424973000
-129.20353698730469,2424973500
-128.44697570800781,2424974000
-126.54026031494141,2424974500
-129.56906127929688,2424975000
-129.20286560058594,2424975500
-130.16740417480469,2424976000
-119.58730316162109,2424976500
-124.57573699951172,2424977000
-129.35380554199219,2424977500
-129.79570007324219,2424978000
-130.73980712890625,2424978500
-129.40008544921875,2424979000
-130.76980590820313,2424979500
-131.22059631347656,2424980000
-130.3489990234375,2424980500
-130.68409729003906,2424981000
-130.46249389648438,2424981500
-131.34419250488281,2424982000
-129.57905578613281,2424982500
-129.94482421875,2424983000
-127.75225830078125,2424983500
-127.05287933349609,2424984000
-65.628578186035156,2424984500
-124.97869110107422,2424985000
-127.37486267089844,2424985500
-130.37820434570313,2424986000
-129.46731567382813,2424986500
-130.98410034179688,2424987000
-130.98159790039063,2424987500
-130.5950927734375,2424988000
-130.69920349121094,2424988500
-131.30369567871094,2424989000
-130.78520202636719,2424989500
-129.50387573242188,2424990000
-131.00399780273438,2424990500
-129.64689636230469,2424991000
-129.43217468261719,2424991500
-130.07699584960938,2424992000
-118.65396881103516,2424992500
-130.16270446777344,2424993000
-128.977294921875,2424993500
-129.69705200195313,2424994000
-129.04048156738281,2424994500
-128.6876220703125,2424995000
-129.06869506835938,2424995500
-130.243896484375,2424996000
-129.15983581542969,2424996500
-130.15809631347656,2424997000
-128.63264465332031,2424997500
-128.74116516113281,2424998000
-129.01994323730469,2424998500
-128.63639831542969,2424999000
-128.46612548828125,2424999500
-125.81355285644531,2425000000
-129.74313354492188,2425000500
-129.505615234375,2425001000
-129.10882568359375,2425001500
-129.43008422851563,2425002000
-129.51826477050781,2425002500
-128.27284240722656,2425003000
-128.59121704101563,2425003500
-128.14210510253906,2425004000
-127.55576324462891,2425004500
-128.99530029296875,2425005000
-128.85658264160156,2425005500
-129.09423828125,2425006000
-128.74601745605469,2425006500
-129.10067749023438,2425007000
-128.78147888183594,2425007500
-128.77920532226563,2425008000
-128.65730285644531,2425008500
-129.49978637695313,2425009000
-129.02363586425781,2425009500
-130.73190307617188,2425010000
-129.03062438964844,2425010500
-129.14419555664063,2425011000
-129.25981140136719,2425011500
-128.27529907226563,2425012000
-129.57661437988281,2425012500
-128.93539428710938,2425013000
-129.74833679199219,2425013500
-129.63835144042969,2425014000
-128.743896484375,2425014500
-130.08180236816406,2425015000
-129.90138244628906,2425015500
-129.11195373535156,2425016000
-129.03619384765625,2425016500
-128.78689575195313,2425017000
-129.85563659667969,2425017500
-128.7674560546875,2425018000
-128.63067626953125,2425018500
-129.29632568359375,2425019000
-129.52937316894531,2425019500
-128.8629150390625,2425020000
-128.71342468261719,2425020500
-129.40162658691406,2425021000
-129.88916015625,2425021500
-128.92912292480469,2425022000
-127.95229339599609,2425022500
-129.17831420898438,2425023000
-129.57209777832031,2425023500
-128.51339721679688,2425024000
-128.49075317382813,2425024500
-129.74516296386719,2425025000
-128.93690490722656,2425025500
-128.75390625,2425026000
-129.07695007324219,2425026500
-128.31881713867188,2425027000
-129.31886291503906,2425027500
-129.44796752929688,2425028000
-129.14715576171875,2425028500
-129.16465759277344,2425029000
-128.66488647460938,2425029500
-129.40139770507813,2425030000
-129.62562561035156,2425030500
-128.72685241699219,2425031000
-128.97825622558594,2425031500
-128.72023010253906,2425032000
-129.90968322753906,2425032500
-130.47140502929688,2425033000
-129.29168701171875,2425033500
-129.43153381347656,2425034000
-129.5008544921875,2425034500
-129.82853698730469,2425035000
-129.72654724121094,2425035500
-128.97611999511719,2425036000
-129.71003723144531,2425036500
-129.49551391601563,2425037000
-129.97360229492188,2425037500
-129.32070922851563,2425038000
-129.4808349609375,2425038500
-129.82028198242188,2425039000
-129.20674133300781,2425039500
-128.76528930664063,2425040000
-128.70925903320313,2425040500
-128.92640686035156,2425041000
-128.39926147460938,2425041500
-129.98526000976563,2425042000
-130.42529296875,2425042500
-131.23399353027344,2425043000
-129.90940856933594,2425043500
-130.09590148925781,2425044000
-128.92141723632813,2425044500
-130.38409423828125,2425045000
-129.78793334960938,2425045500
-126.13733673095703,2425046000
-119.3997802734375,2425046500
-130.09159851074219,2425047000
-129.91329956054688,2425047500
-129.84834289550781,2425048000
-130.55270385742188,2425048500
-130.63079833984375,2425049000
-129.54829406738281,2425049500
-130.22779846191406,2425050000
-129.26213073730469,2425050500
-129.99131774902344,2425051000
-130.07359313964844,2425051500
-129.631103515625,2425052000
-129.90150451660156,2425052500
-131.19830322265625,2425053000
-130.64439392089844,2425053500
-131.00140380859375,2425054000
-131.16630554199219,2425054500
-130.60899353027344,2425055000
-130.39799499511719,2425055500
-130.43440246582031,2425056000
-130.83940124511719,2425056500
-130.80059814453125,2425057000
-131.98609924316406,2425057500
-130.63580322265625,2425058000
-130.42230224609375,2425058500
-131.06840515136719,2425059000
-130.7301025390625,2425059500
-131.16819763183594,2425060000
-131.34550476074219,2425060500
-130.07550048828125,2425061000
-130.92300415039063,2425061500
-131.48440551757813,2425062000
-131.90330505371094,2425062500
-132.42219543457031,2425063000
-132.01449584960938,2425063500
-129.22903442382813,2425064000
-131.76609802246094,2425064500
-131.14669799804688,2425065000
-131.60429382324219,2425065500
-131.42950439453125,2425066000
-131.65840148925781,2425066500
-131.71029663085938,2425067000
-131.68290710449219,2425067500
-132.02850341796875,2425068000
-131.27049255371094,2425068500
-133.34330749511719,2425069000
-132.43659973144531,2425069500
-132.50360107421875,2425070000
-132.25819396972656,2425070500
-132.63999938964844,2425071000
-132.53689575195313,2425071500
-132.3883056640625,2425072000
-132.90060424804688,2425072500
-132.62010192871094,2425073000
-133.03190612792969,2425073500
-133.39840698242188,2425074000
-133.46600341796875,2425074500
-133.39939880371094,2425075000
-133.63679504394531,2425075500
-133.51899719238281,2425076000
-132.76530456542969,2425076500
-133.57530212402344,2425077000
-133.62840270996094,2425077500
-133.63200378417969,2425078000
-133.83889770507813,2425078500
-133.84330749511719,2425079000
-134.14549255371094,2425079500
-134.27609252929688,2425080000
-134.40299987792969,2425080500
-134.07679748535156,2425081000
-133.49470520019531,2425081500
-134.14840698242188,2425082000
-133.21260070800781,2425082500
-134.00849914550781,2425083000
-134.26519775390625,2425083500
-133.78469848632813,2425084000
-134.46650695800781,2425084500
-134.73820495605469,2425085000
-134.67030334472656,2425085500
-134.36500549316406,2425086000
-134.95089721679688,2425086500
-134.82240295410156,2425087000
-135.30790710449219,2425087500
-134.58740234375,2425088000
-134.87989807128906,2425088500
-134.47250366210938,2425089000
-134.93040466308594,2425089500
-135.23869323730469,2425090000
-134.5155029296875,2425090500
-136.07989501953125,2425091000
-134.90359497070313,2425091500
-135.58749389648438,2425092000
-135.48170471191406,2425092500
-135.80110168457031,2425093000
-135.76910400390625,2425093500
-135.94219970703125,2425094000
-136.83270263671875,2425094500
-135.46879577636719,2425095000
-135.98800659179688,2425095500
-136.18049621582031,2425096000
-134.89790344238281,2425096500
-135.67399597167969,2425097000
-135.86149597167969,2425097500
-136.08219909667969,2425098000
-135.64370727539063,2425098500
-136.08770751953125,2425099000
-135.78840637207031,2425099500
-136.11219787597656,2425100000
-136.24349975585938,2425100500
-136.32859802246094,2425101000
-136.36650085449219,2425101500
-136.67399597167969,2425102000
-135.72650146484375,2425102500
-136.05099487304688,2425103000
-136.5072021484375,2425103500
-137.4530029296875,2425104000
-136.33720397949219,2425104500
-137.822998046875,2425105000
-136.5657958984375,2425105500
-136.60499572753906,2425106000
-137.46940612792969,2425106500
-136.63980102539063,2425107000
-137.85220336914063,2425107500
-130.07850646972656,2425108000
-136.96919250488281,2425108500
-136.89439392089844,2425109000
-136.98089599609375,2425109500
-137.47369384765625,2425110000
-137.00689697265625,2425110500
-138.21580505371094,2425111000
-137.21200561523438,2425111500
-137.31599426269531,2425112000
-137.6846923828125,2425112500
-137.52909851074219,2425113000
-137.48789978027344,2425113500
-137.46359252929688,2425114000
-137.14360046386719,2425114500
-137.80599975585938,2425115000
-137.27299499511719,2425115500
-137.62690734863281,2425116000
-138.51199340820313,2425116500
-136.85060119628906,2425117000
-137.99960327148438,2425117500
-137.63429260253906,2425118000
-137.86770629882813,2425118500
-138.16279602050781,2425119000
-137.91610717773438,2425119500
-138.54400634765625,2425120000
-138.59390258789063,2425120500
-138.04570007324219,2425121000
-138.82150268554688,2425121500
-138.19410705566406,2425122000
-138.014404296875,2425122500
-138.33419799804688,2425123000
-137.33259582519531,2425123500
-138.63340759277344,2425124000
-137.80180358886719,2425124500
-139.1116943359375,2425125000
-138.716796875,2425125500
-138.24020385742188,2425126000
-138.02749633789063,2425126500
-138.44999694824219,2425127000
-139.3822021484375,2425127500
-139.32719421386719,2425128000
-138.89990234375,2425128500
-138.83599853515625,2425129000
-139.31809997558594,2425129500
-138.30839538574219,2425130000
-138.27360534667969,2425130500
-138.80140686035156,2425131000
-138.668701171875,2425131500
-139.40069580078125,2425132000
-138.44509887695313,2425132500
-138.8699951171875,2425133000
-139.28250122070313,2425133500
-139.71530151367188,2425134000
-138.32200622558594,2425134500
-138.60420227050781,2425135000
-139.56230163574219,2425135500
-138.75289916992188,2425136000
-139.595703125,2425136500
-139.06379699707031,2425137000
-139.78399658203125,2425137500
-138.84269714355469,2425138000
-140.04359436035156,2425138500
-139.826904296875,2425139000
-139.16329956054688,2425139500
-139.25430297851563,2425140000
-139.25709533691406,2425140500
-139.99209594726563,2425141000
-138.94009399414063,2425141500
-138.96650695800781,2425142000
-139.02340698242188,2425142500
-139.86909484863281,2425143000
-136.02389526367188,2425143500
-139.42930603027344,2425144000
-139.9573974609375,2425144500
-139.86149597167969,2425145000
-139.63870239257813,2425145500
-139.68739318847656,2425146000
-139.460693359375,2425146500
-140.15119934082031,2425147000
-139.82769775390625,2425147500
-139.43539428710938,2425148000
-140.09660339355469,2425148500
-139.59739685058594,2425149000
-140.2550048828125,2425149500
-139.4049072265625,2425150000
-139.81539916992188,2425150500
-139.64739990234375,2425151000
-139.90480041503906,2425151500
-140.59880065917969,2425152000
-140.69700622558594,2425152500
-140.16789245605469,2425153000
-139.58610534667969,2425153500
-139.910400390625,2425154000
-140.20089721679688,2425154500
-140.28829956054688,2425155000
-140.8258056640625,2425155500
-140.91329956054688,2425156000
-140.19340515136719,2425156500
-139.96490478515625,2425157000
-140.32650756835938,2425157500
-139.68440246582031,2425158000
-140.07029724121094,2425158500
-140.13340759277344,2425159000
-140.80650329589844,2425159500
-141.12840270996094,2425160000
-140.92010498046875,2425160500
-140.51809692382813,2425161000
-140.72560119628906,2425161500
-140.82400512695313,2425162000
-141.30220031738281,2425162500
-141.99920654296875,2425163000
-141.38600158691406,2425163500
-140.76530456542969,2425164000
-140.00900268554688,2425164500
-140.968505859375,2425165000
-140.79800415039063,2425165500
-140.60099792480469,2425166000
-141.57359313964844,2425166500
-140.85169982910156,2425167000
-141.19329833984375,2425167500
-139.77900695800781,2425168000
-140.41160583496094,2425168500
-141.40690612792969,2425169000
-135.33489990234375,2425169500
-134.03169250488281,2425170000
-141.62730407714844,2425170500
-140.94549560546875,2425171000
-140.11729431152344,2425171500
-140.41920471191406,2425172000
-140.89349365234375,2425172500
-141.2716064453125,2425173000
-141.90989685058594,2425173500
-141.56230163574219,2425174000
-141.46580505371094,2425174500
-140.96749877929688,2425175000
-140.74830627441406,2425175500
-140.80830383300781,2425176000
-141.04550170898438,2425176500
-141.54029846191406,2425177000
-140.77499389648438,2425177500
-140.9320068359375,2425178000
-141.54060363769531,2425178500
-141.86790466308594,2425179000
-141.1221923828125,2425179500
-141.80270385742188,2425180000
-140.94520568847656,2425180500
-140.8251953125,2425181000
-141.08149719238281,2425181500
-140.46389770507813,2425182000
-141.15780639648438,2425182500
-141.02909851074219,2425183000
-141.69949340820313,2425183500
-140.88079833984375,2425184000
-140.52999877929688,2425184500
-141.9656982421875,2425185000
-142.32170104980469,2425185500
-140.71490478515625,2425186000
-141.69400024414063,2425186500
-141.47599792480469,2425187000
-141.468994140625,2425187500
-141.23289489746094,2425188000
-141.13479614257813,2425188500
-139.92720031738281,2425189000
-141.49169921875,2425189500
-141.17300415039063,2425190000
-142.05140686035156,2425190500
-142.01390075683594,2425191000
-141.89950561523438,2425191500
-142.00900268554688,2425192000
-142.39320373535156,2425192500
-141.98150634765625,2425193000
-142.25309753417969,2425193500
-142.43110656738281,2425194000
-142.17329406738281,2425194500
-142.02430725097656,2425195000
-142.03579711914063,2425195500
-142.12359619140625,2425196000
-140.66439819335938,2425196500
-142.03660583496094,2425197000
-141.57550048828125,2425197500
-141.52900695800781,2425198000
-141.4884033203125,2425198500
-141.87789916992188,2425199000
-140.96170043945313,2425199500
-140.87869262695313,2425200000
